id_text	primary_publication	publication_history
P411619	CUSAS 21, 038	Friberg, Jöran & al-Rawi, Farouk N. H., New MCT (2016) §06.2 CUNES 52-06-031
P411620	CUSAS 21, 110	
P411621	CUSAS 21, 083	
P411622	CUSAS 21, 084	
P411623	CUSAS 21, 085	
P411624	CUSAS 21, 086	
P411625	unpublished unassigned ?	
P411626	CUSAS 21, 046	
P411627	CUSAS 21, 040	
P411628	CUSAS 21, 047	
P411629	CUSAS 21, 054	
P411631	CUSAS 21, 077	
P411867	CUSAS 21, 041	
P411868	CUSAS 21, 042	
P411869	CUSAS 21, 062	
P411870	unpublished assigned	
P411871	CUSAS 21, 068	
P411872	CUSAS 21, 056	
P411873	CUSAS 21, 052	
P411874	CUSAS 21, 095	
P411875	CUSAS 21, 096	
P411876	CUSAS 21, 070	
P411877	CUSAS 21, 055	
P411878	CUSAS 21, 069	
P411879	CUSAS 21, 152	
P411880	CUSAS 21, 091	
P416126	CUSAS 31, 096	
P416127	unpublished unassigned ?	
P423593	Fünf Jahrtausende Mesopotamien fig. 19 (Uruk Vase)	
P429582	CUSAS 31, 147	
P429583	CUSAS 31, 153	
P429584	CUSAS 31, 154	
P429585	CUSAS 31, 188	
P431151	CDLI Seals 008603 (physical)	Wiseman, WAS I (1962) Plate 01a
P431153	CDLI Seals 008604 (physical)	Wiseman, WAS I (1962) Plate 01b
P432374	CDLI Seals 008605 (physical)	Wiseman, WAS I (1962) Plate 01c
P432375	CDLI Seals 008606 (physical)	Wiseman, WAS I (1962) Plate 01d
P433193	CUSAS 31, 160	
P433194	CUSAS 31, 054	
P433195	CUSAS 31, 190	
P433196	CUSAS 31, 189	
P433198	CUSAS 31, 055	
P433199	CUSAS 31, 179	
P433200	CUSAS 31, 170	
P433201	CUSAS 31, 056	
P448700	CUSAS 31, 171	
P448701	unpublished unassigned ?	
P448702	unpublished unassigned ?	
P448703	unpublished unassigned ?	
P449263	CUSAS 21, 063	
P449889	CUSAS 21, 121	Milano, Lucio & Westenholz, Aage, CUSAS 27 (2015) 012
P449890	CUSAS 21, 122	
P449891	CUSAS 21, 123	
P449892	unpublished assigned	
P449893	CUSAS 21, 124	
P449894	CUSAS 21, 125	
P449895	CUSAS 21, 126	
P449896	CUSAS 21, 105	
P449897	CUSAS 21, 127	
P449898	CUSAS 21, 128	
P449899	CUSAS 21, 051	
P449900	CUSAS 21, 143	
P449901	CUSAS 21, 144	
P449902	CUSAS 21, 145	
P449903	CUSAS 21, 146	
P449904	CUSAS 21, 147	
P449905	CUSAS 21, 148	
P449906	CUSAS 21, 149	
P449907	CUSAS 21, 150	
P449908	CUSAS 21, 151	
P449911	unpublished unassigned ?	
P449945	CUSAS 21, 132	
P449946	CUSAS 21, 133	
P449947	CUSAS 21, 049	
P449948	CUSAS 21, 104	
P449949	CUSAS 21, 135	
P449950	CUSAS 21, 136	
P449951	CUSAS 21, 137	
P449952	CUSAS 21, 153	
P449953	unpublished assigned	
P449954	unpublished assigned	
P449955	unpublished assigned	
P449956	unpublished assigned	
P449957	unpublished assigned	
P449958	CUSAS 21, 138	
P449959	CUSAS 21, 139	
P449960	CUSAS 21, 140	
P449961	CUSAS 21, 098	
P449962	CUSAS 21, 106	
P449963	CUSAS 21, 154	
P449964	unpublished assigned	
P449965	CUSAS 21, 155	
P449966	unpublished assigned	
P450832	unpublished unassigned ?	
P450927	unpublished unassigned ?	
P454537	CDLI Seals 001827 (physical)	Lambert, Iraq 41 (1979), No. 1
P455567	CDLI Seals 002857 (composite)	
P455718	CDLI Seals 008607 (physical)	Wiseman, WAS I (1962) Plate 02a
P455726	CDLI Seals 008608 (physical)	Wiseman, WAS I (1962) Plate 02b
P456018	CDLI Seals 008612 (physical)	Wiseman, WAS I (1962) Plate 03a
P456052	CDLI Seals 008610 (physical)	Wiseman, WAS I (1962) Plate 02d
P456095	CDLI Seals 008611 (physical)	Wiseman, WAS I (1962) Plate 02e
P456183	CDLI Seals 003473 (composite) City Seal	Matthews, Roger J., MSVO 2 (1993) 034-038
P456542	CDLI Seals 003832 (physical)	
P456780	CDLI Seals 008613 (physical)	Wiseman, WAS I (1962) Plate 03b
P456795	CDLI Seals 008614 (physical)	Wiseman, WAS I (1962) Plate 03c; Collon, 7000 years seals 1/34
P456817	CDLI Seals 008615 (physical)	Wiseman, WAS I (1962) Plate 03d
P456866	CDLI Seals 008616 (physical)	Wiseman, WAS I (1962) Plate 03e
P456982	CDLI Seals 008617 (physical)	Wiseman, WAS I (1962) Plate 03f
P457119	CDLI Seals 008618 (physical)	Wiseman, WAS I (1962) Plate 03g
P457537	CDLI Seals 008619 (physical)	Wiseman, WAS I (1962) Plate 03h
P457754	CDLI Seals 008620 (physical)	Wiseman, WAS I (1962) Plate 03i
P457755	CDLI Seals 008621 (physical)	Wiseman, WAS I (1962) Plate 03j
P457756	CDLI Seals 008622 (physical)	Wiseman, WAS I (1962) Plate 03k
P457784	CDLI Seals 008623 (physical)	Wiseman, WAS I (1962) Plate 03l
P457786	CDLI Seals 008624 (physical)	Wiseman, WAS I (1962) Plate 04a
P457788	CDLI Seals 008625 (physical)	Wiseman, WAS I (1962) Plate 04b
P457799	CDLI Seals 008626 (physical)	Wiseman, WAS I (1962) Plate 04c
P458145	CDLI Seals 008627 (physical)	Wiseman, WAS I (1962) Plate 04d
P458281	CDLI Seals 008628 (physical)	Wiseman, WAS I (1962) Plate 04e
P458283	CDLI Seals 008629 (physical)	Wiseman, WAS I (1962) Plate 04f
P458349	CDLI Seals 008630 (physical)	Wiseman, WAS I (1962) Plate 04g
P458394	CDLI Seals 008631 (physical)	Wiseman, WAS I (1962) Plate 04h
P458395	CDLI Seals 008632 (physical)	Wiseman, WAS I (1962) Plate 04i
P458426	CDLI Seals 008633 (physical)	Wiseman, WAS I (1962) Plate 04j
P458434	CDLI Seals 008634 (physical)	Wiseman, WAS I (1962) Plate 05a
P458584	CDLI Seals 008635 (physical)	Wiseman, WAS I (1962) Plate 05b
P458651	CDLI Seals 008637 (physical)	Wiseman, WAS I (1962) Plate 05d
P458699	CDLI Seals 008638 (physical)	Wiseman, WAS I (1962) Plate 05e
P458700	CDLI Seals 008639 (physical)	Wiseman, WAS I (1962) Plate 06a
P458703	CDLI Seals 008636 (physical)	Wiseman, WAS I (1962) Plate 05c
P458717	CDLI Seals 008640 (physical)	Wiseman, WAS I (1962) Plate 06b
P458792	CDLI Seals 008641 (physical)	Wiseman, WAS I (1962) Plate 06c
P458869	CDLI Seals 008642 (physical)	Wiseman, WAS I (1962) Plate 06d
P458894	unpublished unassigned ?	
P464118	CDLI Lexical 000002 (Archaic Lu2 A) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) 069-086
P464140	CUSAS 31, 195	
P464141	CUSAS 31, 098	
P464146	CUSAS 31, 004	
P464147	CUSAS 31, 030	
P464148	CUSAS 31, 031	
P464149	CUSAS 31, 032	
P464150	CUSAS 31, 033	
P464151	CUSAS 31, 034	
P464152	CUSAS 31, 035	
P464153	CUSAS 31, 057	
P464154	CUSAS 31, 067	
P464155	CUSAS 31, 069	
P464156	CUSAS 31, 070	
P464157	CUSAS 31, 071	
P464158	CUSAS 31, 072	
P464159	CUSAS 31, 073	
P464160	CUSAS 31, 074	
P464161	CUSAS 31, 075	
P464162	CUSAS 31, 076	
P464163	CUSAS 31, 080	
P464164	CUSAS 31, 081	
P464165	CUSAS 31, 082	
P464166	CUSAS 31, 083	
P464167	CUSAS 31, 128	
P464168	CUSAS 31, 129	
P464169	CUSAS 31, 130	
P464170	CUSAS 31, 131	
P464171	CUSAS 31, 132	
P464172	CUSAS 31, 133	
P464173	CUSAS 31, 134	
P464174	CUSAS 31, 135	
P464175	CUSAS 31, 136	
P464176	CUSAS 31, 137	
P464177	CUSAS 31, 138	
P464178	CUSAS 31, 139	
P464179	CUSAS 31, 140	
P464180	CUSAS 31, 141	
P464181	CUSAS 31, 142	
P464182	CUSAS 31, 143	
P464183	CUSAS 31, 144	
P464184	CUSAS 31, 145	
P464185	CUSAS 31, 146	
P464186	CUSAS 31, 148	
P464187	CUSAS 31, 149	
P464188	CUSAS 31, 155	
P464189	CUSAS 31, 156	
P464190	CUSAS 31, 157	
P464191	CUSAS 31, 169	
P464193	CUSAS 31, 180	
P464194	CUSAS 31, 181	
P464195	CUSAS 31, 182	
P464196	CUSAS 31, 183	
P464197	CUSAS 31, 192	
P464198	CUSAS 31, 193	
P464199	CUSAS 31, 194	
P464200	CUSAS 31, 196	
P464273	CUSAS 31, 197	
P469727	CUSAS 31, add198	
P471682	CDLI Lexical 000011 (Archaic Animals) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) p. 022
P471683	CDLI Lexical 000017 (Archaic Birds) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) 022
P471684	CDLI Lexical 000034 (Archaic Cities) composite	
P471685	CDLI Lexical 000013 (Archaic Fish) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) 022
P471686	CDLI Lexical 000265 (Archaic Geography) composite	
P471687	CDLI Lexical 000028 (Archaic Grain) composite	
P471688	CDLI Lexical 000026 (Archaic Metal) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) p. 032-034
P471689	CDLI Lexical 000007 (Archaic Officials) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) p. 019-022
P471690	CDLI Lexical Pigs (Archaic Pigs) composite	
P471691	CDLI Lexical 000019 (Archaic Plant) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) p.022
P471692	CDLI Lexical 000030 (Archaic Tribute) composite	
P471693	CDLI Lexical 000023 (Archaic Vessels and Garments) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) p. 030-032
P471694	CDLI Lexical 000022 (Archaic Wood) composite	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) p. 023
P471695	unpublished unassigned ?	
P472780	CDLI Seals 006525 (physical)	Buchanan, Catalogue (1966) 0014
P472781	CDLI Seals 006526 (physical)	Buchanan, Catalogue (1966) 0015
P472782	CDLI Seals 006527 (physical)	Buchanan, Catalogue (1966) 0016
P472783	CDLI Seals 006528 (physical)	Buchanan, Catalogue (1966) 0017
P472784	CDLI Seals 006529 (physical)	Buchanan, Catalogue (1966) 0018
P472785	CDLI Seals 006530 (physical)	Buchanan, Catalogue (1966) 0019
P472786	CDLI Seals 006531 (physical)	Buchanan, Catalogue (1966) 0020
P472787	CDLI Seals 006532 (physical)	Buchanan, Catalogue (1966) 0021
P472788	CDLI Seals 006533 (physical)	Buchanan, Catalogue (1966) 0022
P472789	CDLI Seals 006534 (physical)	Buchanan, Catalogue (1966) 0023
P472790	CDLI Seals 006535 (physical)	Buchanan, Catalogue (1966) 0024
P472791	CDLI Seals 006536 (physical)	Buchanan, Catalogue (1966) 0025
P472792	CDLI Seals 006537 (physical)	Buchanan, Catalogue (1966) 0026
P472793	CDLI Seals 006538 (physical)	Buchanan, Catalogue (1966) 0027
P472794	CDLI Seals 006539 (physical)	Buchanan, Catalogue (1966) 0028
P472795	CDLI Seals 006540 (physical)	Buchanan, Catalogue (1966) 0029
P472796	CDLI Seals 006541 (physical)	Buchanan, Catalogue (1966) 0030
P472797	CDLI Seals 006542 (physical)	Buchanan, Catalogue (1966) 0031
P472798	CDLI Seals 006543 (physical)	Buchanan, Catalogue (1966) 0032
P472799	CDLI Seals 006544 (physical)	Buchanan, Catalogue (1966) 0033
P472800	CDLI Seals 006545 (physical)	Buchanan, Catalogue (1966) 0034
P472801	CDLI Seals 006546 (physical)	Buchanan, Catalogue (1966) 0035
P472802	CDLI Seals 006547 (physical)	Buchanan, Catalogue (1966) 0036
P472803	CDLI Seals 006548 (physical)	Buchanan, Catalogue (1966) 0037
P472804	CDLI Seals 006549 (physical)	Buchanan, Catalogue (1966) 0038
P472805	CDLI Seals 006550 (physical)	Buchanan, Catalogue (1966) 0039
P472806	CDLI Seals 006551 (physical)	Buchanan, Catalogue (1966) 0040
P472807	CDLI Seals 006552 (physical)	Buchanan, Catalogue (1966) 0041
P472808	CDLI Seals 006553 (physical)	Buchanan, Catalogue (1966) 0042
P472809	CDLI Seals 006554 (physical)	Buchanan, Catalogue (1966) 0043
P472810	CDLI Seals 006555 (physical)	Buchanan, Catalogue (1966) 0044
P472811	CDLI Seals 006556 (physical)	Buchanan, Catalogue (1966) 0045
P472812	CDLI Seals 006557 (physical)	Buchanan, Catalogue (1966) 0046
P472813	CDLI Seals 006558 (physical)	Buchanan, Catalogue (1966) 0047
P472814	CDLI Seals 006559 (physical)	Buchanan, Catalogue (1966) 0048
P472815	CDLI Seals 006560 (physical)	Buchanan, Catalogue (1966) 0049
P472816	CDLI Seals 006561 (physical)	Buchanan, Catalogue (1966) 0050
P472817	CDLI Seals 006562 (physical)	Buchanan, Catalogue (1966) 0051
P472818	CDLI Seals 006563 (physical)	Buchanan, Catalogue (1966) 0052
P472819	CDLI Seals 006564 (physical)	Buchanan, Catalogue (1966) 0053
P472820	CDLI Seals 006565 (physical)	Buchanan, Catalogue (1966) 0054
P472821	CDLI Seals 006566 (physical)	Buchanan, Catalogue (1966) 0055
P472822	CDLI Seals 006567 (physical)	Buchanan, Catalogue (1966) 0056
P472823	CDLI Seals 006568 (physical)	Buchanan, Catalogue (1966) 0057
P472824	CDLI Seals 006569 (physical)	Buchanan, Catalogue (1966) 0058
P472825	CDLI Seals 006570 (physical)	Buchanan, Catalogue (1966) 0059
P472826	CDLI Seals 006571 (physical)	Buchanan, Catalogue (1966) 0060
P472827	CDLI Seals 006572 (physical)	Buchanan, Catalogue (1966) 0061
P472828	CDLI Seals 006573 (physical)	Buchanan, Catalogue (1966) 0062
P472829	CDLI Seals 006574 (physical)	Buchanan, Catalogue (1966) 0063
P472830	CDLI Seals 006575 (physical)	Buchanan, Catalogue (1966) 0064
P472831	CDLI Seals 006576 (physical)	Buchanan, Catalogue (1966) 0065
P472832	CDLI Seals 006577 (physical)	Buchanan, Catalogue (1966) 0066
P472833	CDLI Seals 006578 (physical)	Buchanan, Catalogue (1966) 0067
P472834	CDLI Seals 006579 (physical)	Buchanan, Catalogue (1966) 0068
P472835	CDLI Seals 006580 (physical)	Buchanan, Catalogue (1966) 0069
P472836	CDLI Seals 006581 (physical)	Buchanan, Catalogue (1966) 0070
P472837	CDLI Seals 006582 (physical)	Buchanan, Catalogue (1966) 0071
P472838	CDLI Seals 006583 (physical)	Buchanan, Catalogue (1966) 0073
P472839	CDLI Seals 006584 (physical)	Buchanan, Catalogue (1966) 0074
P472840	CDLI Seals 006585 (physical)	Buchanan, Catalogue (1966) 0075
P472841	CDLI Seals 006586 (physical)	Buchanan, Catalogue (1966) 0076
P472842	CDLI Seals 006587 (physical)	Buchanan, Catalogue (1966) 0077
P472843	CDLI Seals 006588 (physical)	Buchanan, Catalogue (1966) 0078
P472844	CDLI Seals 006589 (physical)	Buchanan, Catalogue (1966) 0079
P472845	CDLI Seals 006590 (physical)	Buchanan, Catalogue (1966) 0080
P472846	CDLI Seals 006591 (physical)	Buchanan, Catalogue (1966) 0081
P472847	CDLI Seals 006592 (physical)	Buchanan, Catalogue (1966) 0082
P472848	CDLI Seals 006593 (physical)	Buchanan, Catalogue (1966) 0083
P472849	CDLI Seals 006594 (physical)	Buchanan, Catalogue (1966) 0084
P472850	CDLI Seals 006595 (physical)	Buchanan, Catalogue (1966) 0085
P472851	CDLI Seals 006596 (physical)	Buchanan, Catalogue (1966) 0086
P472852	CDLI Seals 006597 (physical)	Buchanan, Catalogue (1966) 0087
P472853	CDLI Seals 006598 (physical)	Buchanan, Catalogue (1966) 0088
P472854	CDLI Seals 006599 (physical)	Buchanan, Catalogue (1966) 0089
P472855	CDLI Seals 006600 (physical)	Buchanan, Catalogue (1966) 0090
P472856	CDLI Seals 006601 (physical)	Buchanan, Catalogue (1966) 0091
P472857	CDLI Seals 006602 (physical)	Buchanan, Catalogue (1966) 0092
P472858	CDLI Seals 006603 (physical)	Buchanan, Catalogue (1966) 0093
P472859	CDLI Seals 006604 (physical)	Buchanan, Catalogue (1966) 0094
P472860	CDLI Seals 006605 (physical)	Buchanan, Catalogue (1966) 0095
P472861	CDLI Seals 006606 (physical)	Buchanan, Catalogue (1966) 0096
P473379	CDLI Seals 007124 (physical)	Buchanan, Catalogue (1966) 0703
P473380	CDLI Seals 007125 (physical)	Buchanan, Catalogue (1966) 0704
P473381	CDLI Seals 007126 (physical)	Buchanan, Catalogue (1966) 0705
P473382	CDLI Seals 007127 (physical)	Buchanan, Catalogue (1966) 0706
P473383	CDLI Seals 007128 (physical)	Buchanan, Catalogue (1966) 0707
P473384	CDLI Seals 007129 (physical)	Buchanan, Catalogue (1966) 0712
P473385	CDLI Seals 007130 (physical)	Buchanan, Catalogue (1966) 0713
P473386	CDLI Seals 007131 (physical)	Buchanan, Catalogue (1966) 0715
P473387	CDLI Seals 007132 (physical)	Buchanan, Catalogue (1966) 0719
P473388	CDLI Seals 007133 (physical)	Buchanan, Catalogue (1966) 0720
P473389	CDLI Seals 007134 (physical)	Buchanan, Catalogue (1966) 0721
P473390	CDLI Seals 007135 (physical)	Buchanan, Catalogue (1966) 0723
P473391	CDLI Seals 007136 (physical)	Buchanan, Catalogue (1966) 0724
P473392	CDLI Seals 007137 (physical)	Buchanan, Catalogue (1966) 0725
P473393	CDLI Seals 007138 (physical)	Buchanan, Catalogue (1966) 0728
P473394	CDLI Seals 007139 (physical)	Buchanan, Catalogue (1966) 0729
P473395	CDLI Seals 007140 (physical)	Buchanan, Catalogue (1966) 0730
P473396	CDLI Seals 007141 (physical)	Buchanan, Catalogue (1966) 0731
P473397	CDLI Seals 007142 (physical)	Buchanan, Catalogue (1966) 0732
P473398	CDLI Seals 007143 (physical)	Buchanan, Catalogue (1966) 0733
P473399	CDLI Seals 007144 (physical)	Buchanan, Catalogue (1966) 0735
P473400	CDLI Seals 007145 (physical)	Buchanan, Catalogue (1966) 0736
P473401	CDLI Seals 007146 (physical)	Buchanan, Catalogue (1966) 0740
P473402	CDLI Seals 007147 (physical)	Buchanan, Catalogue (1966) 0741
P473403	CDLI Seals 007148 (physical)	Buchanan, Catalogue (1966) 0742
P473404	CDLI Seals 007149 (physical)	Buchanan, Catalogue (1966) 0743
P473405	CDLI Seals 007150 (physical)	Buchanan, Catalogue (1966) 0744
P473406	CDLI Seals 007151 (physical)	Buchanan, Catalogue (1966) 0745
P473407	CDLI Seals 007152 (physical)	Buchanan, Catalogue (1966) 0746
P473408	CDLI Seals 007153 (physical)	Buchanan, Catalogue (1966) 0747
P475383	CDLI Seals 008643 (physical)	Wiseman, WAS I (1962) Plate 06e
P475384	CDLI Seals 008644 (physical)	Wiseman, WAS I (1962) Plate 06f
P475385	CDLI Seals 008645 (physical)	Wiseman, WAS I (1962) Plate 06g
P475386	CDLI Seals 008646 (physical)	Wiseman, WAS I (1962) Plate 06h
P475387	CDLI Seals 008647 (physical)	Wiseman, WAS I (1962) Plate 06i
P475388	CDLI Seals 008648 (physical)	Wiseman, WAS I (1962) Plate 06j
P475389	CDLI Seals 008649 (physical)	Wiseman, WAS I (1962) Plate 06k
P475390	CDLI Seals 008650 (physical)	Wiseman, WAS I (1962) Plate 07a
P475391	CDLI Seals 008651 (physical)	Wiseman, WAS I (1962) Plate 07b
P475392	CDLI Seals 008652 (physical)	Wiseman, WAS I (1962) Plate 07c
P475393	CDLI Seals 008653 (physical)	Wiseman, WAS I (1962) Plate 07d
P475394	CDLI Seals 008654 (physical)	Wiseman, WAS I (1962) Plate 07e
P475395	CDLI Seals 008655 (physical)	Wiseman, WAS I (1962) Plate 07f
P475396	CDLI Seals 008656 (physical)	Wiseman, WAS I (1962) Plate 08a
P475397	CDLI Seals 008657 (physical)	Wiseman, WAS I (1962) Plate 08b
P475398	CDLI Seals 008658 (physical)	Wiseman, WAS I (1962) Plate 08c
P475399	CDLI Seals 008659 (physical)	Wiseman, WAS I (1962) Plate 08d
P475400	CDLI Seals 008660 (physical)	Wiseman, WAS I (1962) Plate 08e
P475401	CDLI Seals 008661 (physical)	Wiseman, WAS I (1962) Plate 08f
P475402	CDLI Seals 008662 (physical)	Wiseman, WAS I (1962) Plate 09a
P475403	CDLI Seals 008663 (physical)	Wiseman, WAS I (1962) Plate 09b
P475404	CDLI Seals 008664 (physical)	Wiseman, WAS I (1962) Plate 09c
P475405	CDLI Seals 008665 (physical)	Wiseman, WAS I (1962) Plate 09d
P475406	CDLI Seals 008666 (physical)	Wiseman, WAS I (1962) Plate 09e
P475407	CDLI Seals 008667 (physical)	Wiseman, WAS I (1962) Plate 09f
P475408	CDLI Seals 008668 (physical)	Wiseman, WAS I (1962) Plate 09g
P475409	CDLI Seals 008669 (physical)	Wiseman, WAS I (1962) Plate 09h
P475410	CDLI Seals 008670 (physical)	Wiseman, WAS I (1962) Plate 09i
P475411	CDLI Seals 008671 (physical)	Wiseman, WAS I (1962) Plate 09j
P475412	CDLI Seals 008672 (physical)	Wiseman, WAS I (1962) Plate 09k
P475413	CDLI Seals 008673 (physical)	Wiseman, WAS I (1962) Plate 10a
P475414	CDLI Seals 008674 (physical)	Wiseman, WAS I (1962) Plate 10b
P475415	CDLI Seals 008675 (physical)	Wiseman, WAS I (1962) Plate 10c
P475416	CDLI Seals 008676 (physical)	Wiseman, WAS I (1962) Plate 10d
P475417	CDLI Seals 008677 (physical)	Wiseman, WAS I (1962) Plate 10e
P475418	CDLI Seals 008678 (physical)	Wiseman, WAS I (1962) Plate 10f
P475419	CDLI Seals 008679 (physical)	Wiseman, WAS I (1962) Plate 10g
P475420	CDLI Seals 008680 (physical)	Wiseman, WAS I (1962) Plate 10h
P475421	CDLI Seals 008681 (physical)	Wiseman, WAS I (1962) Plate 10i
P475422	CDLI Seals 008682 (physical)	Wiseman, WAS I (1962) Plate 10j
P475423	CDLI Seals 008683 (physical)	Wiseman, WAS I (1962) Plate 10k
P475424	CDLI Seals 008684 (physical)	Wiseman, WAS I (1962) Plate 10l
P475425	CDLI Seals 008685 (physical)	Wiseman, WAS I (1962) Plate 10m
P475426	CDLI Seals 008686 (physical)	Wiseman, WAS I (1962) Plate 11a
P475427	CDLI Seals 008687 (physical)	Wiseman, WAS I (1962) Plate 11b
P475428	CDLI Seals 008688 (physical)	Wiseman, WAS I (1962) Plate 11c
P475429	CDLI Seals 008689 (physical)	Wiseman, WAS I (1962) Plate 11d
P475430	CDLI Seals 008690 (physical)	Wiseman, WAS I (1962) Plate 11e
P475431	CDLI Seals 008691 (physical)	Wiseman, WAS I (1962) Plate 11f
P475432	CDLI Seals 008692 (physical)	Wiseman, WAS I (1962) Plate 11g
P475433	CDLI Seals 008693 (physical)	Wiseman, WAS I (1962) Plate 11h
P475434	CDLI Seals 008694 (physical)	Wiseman, WAS I (1962) Plate 11i
P475435	CDLI Seals 008695 (physical)	Wiseman, WAS I (1962) Plate 11j
P475436	CDLI Seals 008696 (physical)	Wiseman, WAS I (1962) Plate 11k
P475437	CDLI Seals 008697 (physical)	Wiseman, WAS I (1962) Plate 11l
P475438	CDLI Seals 008698 (physical)	Wiseman, WAS I (1962) Plate 12a
P475439	CDLI Seals 008699 (physical)	Wiseman, WAS I (1962) Plate 12b
P475440	CDLI Seals 008700 (physical)	Wiseman, WAS I (1962) Plate 12c
P475441	CDLI Seals 008701 (physical)	Wiseman, WAS I (1962) Plate 12d
P475442	CDLI Seals 008702 (physical)	Wiseman, WAS I (1962) Plate 12e
P475443	CDLI Seals 008703 (physical)	Wiseman, WAS I (1962) Plate 12f
P475444	CDLI Seals 008704 (physical)	Wiseman, WAS I (1962) Plate 12g
P475445	CDLI Seals 008705 (physical)	Wiseman, WAS I (1962) Plate 12h
P475446	CDLI Seals 008706 (physical)	Wiseman, WAS I (1962) Plate 12i
P475447	CDLI Seals 008707 (physical)	Wiseman, WAS I (1962) Plate 12j
P475448	CDLI Seals 008708 (physical)	Wiseman, WAS I (1962) Plate 12k
P476619	CDLI Seals 009878 (physical)	Teissier, Cylinder Seals (1984) 001
P476620	CDLI Seals 009879 (physical)	Teissier, Cylinder Seals (1984) 002
P476621	CDLI Seals 009880 (physical)	Teissier, Cylinder Seals (1984) 003
P476622	CDLI Seals 009881 (physical)	Teissier, Cylinder Seals (1984) 004
P476623	CDLI Seals 009882 (physical)	Teissier, Cylinder Seals (1984) 005
P476624	CDLI Seals 009883 (physical)	Teissier, Cylinder Seals (1984) 006
P476625	CDLI Seals 009884 (physical)	Teissier, Cylinder Seals (1984) 007
P476626	CDLI Seals 009885 (physical)	Teissier, Cylinder Seals (1984) 008
P476627	CDLI Seals 009886 (physical)	Teissier, Cylinder Seals (1984) 009
P476628	CDLI Seals 009887 (physical)	Teissier, Cylinder Seals (1984) 010
