id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P000466	CDLI Lexical 000011, ex. 022	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 20521,3		W 20521,3			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375946	history	pl. 30, W 20521,3
P000467	CDLI Lexical 000002, ex. 075	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134430		W 20524			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375947	history	pl. 12, W 20524
P000468	CDLI Lexical 000023, ex. 043	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134431		W 20525			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375948	history	pl. 59, W 20525
P000469	CDLI Lexical 000023, ex. 013	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134432		W 20526			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375949	history	pl. 55, W 20526
P000470	CDLI Lexical 000002, ex. 124	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134446		W 20552,5			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375950	history	pl. 17, W 20552,5
P000471	CDLI Lexical 000002, ex. 055	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134435		W 20564			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375951	history	pl. 10, W 20564
P000472	CDLI Lexical 000002, ex. 013	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134408		W 20567			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375952;1454049;1458914	history;history;history	pl. 3, W 20567
P000473	CDLI Lexical 000002, ex. 086	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134454		W 20569			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375953	history	pl. 13, W 20569
P000474	CDLI Lexical 000030, ex. 056	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 073464		W 20572,1			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375954	history	pl. 52, W 20572,1
P000475	CDLI Lexical Archaic Unidentified, ex. 079	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134461		W 20572,4			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375955	history	pl. 93, W 20572,4
P000476	CDLI Lexical 000026, ex. 030	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134462		W 20572,5			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375956	history	pl. 72, W 20572,5
P000477	CDLI Lexical 000013, ex. 020	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134473		W 20593,07			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375957	history	pl. 33, W 20593,7
P000478	CDLI Lexical 000030, ex. 045	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134474		W 20593,08			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375958	history	pl. 51, W 20593,8
P000479	CDLI Lexical 000011, ex. 023	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,02		W 20593,17b			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375959	history	pl. 30, W 20593,17b
P000480	CDLI Lexical 000023, ex. 089	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134489		W 20595,3			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375960	history	pl. 65, W 20595,3
P000481	ATU 3, pl. 081, W 20708	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134515		W 20708			National Museum of Iraq, Baghdad, Iraq			Vocabularies	undetermined	clay	Englund1993;1444296	primary;history	pl. 81, W 20708
P000482	CDLI Lexical 000007, ex. 010	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134517		W 20711			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375961;1444297	history;history	pl. 26, W 20711
P000483	CDLI Lexical Archaic Unidentified, ex. 080	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134511		W 20713,1			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375962;1444297	history;history	pl. 93, W 20713,1
P000484	CDLI Lexical Archaic Unidentified, ex. 081	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134573		W 20831,5			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429040;1444296	history;history	pl. 93, W 20831,5;
P000485	CDLI Lexical Archaic Unidentified, ex. 082	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134580		W 20859,1			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375963;1444297	history;history	pl. 93, W 20859,1
P000486	CDLI Lexical Archaic Unidentified, ex. 083	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134585		W 20859,6			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375964;1444298	history;history	pl. 93, W 20859,6
P000487	CDLI Lexical Archaic Unidentified, ex. 084	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074275		W 20921			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429041;1444299	history;history	pl. 94, W 20921;
P000488	ATU 3, pl. 081, W 21002,6	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134640		W 21002,6			National Museum of Iraq, Baghdad, Iraq			Vocabularies	undetermined	clay	Englund1993;1444299	primary;history	pl. 81, W 21002,6
P000489	CDLI Lexical Archaic Unidentified, ex. 085	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134649		W 21013,6			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375965;1444299	history;history	pl. 94, W 21013,6
P000490	CDLI Lexical 000023, ex. 007	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134653		W 21015,1			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375966;1444300	history;history	pl. 54, W 21015,1
P000491	CDLI Lexical Archaic Unidentified, ex. 086	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134660		W 21017			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375967;1444299	history;history	pl. 94, W 21017
P000492	CDLI Lexical Archaic Unidentified, ex. 087	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134665		W 21019,5			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375968;1444299	history;history	pl. 94, W 21019,5
P000493	CDLI Lexical 000023, ex. 093	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074286		W 21060,05 + W 21060,06 ?			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429042;1444299	history;history	pl. 67, W 21060,5+;
P000495	CDLI Lexical 000023, ex. 092	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134691		W 21060,16			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375969	history	pl. 67, W 21060,16
P000496	CDLI Lexical 000022, ex. 007	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134704		W 21075,3			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375970	history	pl. 39, W 21075,3
P000497	CDLI Lexical 000023, ex. 014	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134713		W 21094			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375971	history	pl. 55, W 21094
P000498	CDLI Lexical 000002, ex. 147	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134714		W 21095			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375972	history	pl. 20, W 21095
P000499	CDLI Lexical 000002, ex. 097	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134716		W 21104,2			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375973	history	pl. 14, W 21104,2
P000500	CDLI Lexical 000022, ex. 008	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134721,1		W 21108,1a			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375974	history	pl. 39, W 21108,1a
P000501	CDLI Lexical 000023, ex. 008	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134722		W 21108,2			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375975	history	pl. 54, W 21108,2
P000502	CDLI Lexical Archaic Unidentified, ex. 088	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134723		W 21108,3			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375976	history	pl. 94, W 21108,3
P000503	CDLI Lexical Archaic Unidentified, ex. 089	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134735		W 21116,4			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375977	history	pl. 94, W 21116,4
P000504	CDLI Lexical 000026, ex. 005	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134739		W 21118,1 + W 21118,4			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375978	history	pl. 68, W 21118,1+
P000506	CDLI Lexical 000023, ex. 056	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134745		W 21119,4			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375979	history	pl. 61, W 21119,4
P000507	CDLI Lexical 000002, ex. 035	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134751		W 21121,2			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375980	history	pl. 6, W 21121,2
P000508	CDLI Lexical 000034, ex. 005	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134752		W 21126			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429043	history	pl. 76, W 21126; p. 91 fig. 25;
P000509	CDLI Lexical 000026, ex. 008	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134756		W 21145,1			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375981	history	pl. 69, W 21145,1
P000510	CDLI Lexical Archaic Unidentified, ex. 090	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134761		W 21152,2			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375982	history	pl. 95, W 21152,2
P000511	CDLI Lexical 000030, ex. 046	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134771		W 21158,2			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375983	history	pl. 51, W 21158,2
P000512	CDLI Lexical 000023, ex. 081	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134772		W 21158,3			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375984	history	pl. 64, W 21158,3
P000513	CDLI Lexical 000002, ex. 014	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134774		W 21159			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375985	history	pl. 3, W 21159
P000514	CDLI Lexical 000023, ex. 044	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134783		W 21184,3			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375986	history	pl. 59, W 21184,3
P000515	CDLI Lexical 000026, ex. 040	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134784		W 21184,4			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375987	history	pl. 73, W 21184,4
P000516	CDLI Lexical 000265, ex. 007	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134786		W 21185			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375988	history	pl. 78, W 21185
P000517	CDLI Lexical 000030, ex. 009	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134787		W 21208,01			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429044	history	pl. 45, W 21208,1;
P000518	CDLI Lexical 000030, ex. 047	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074301		W 21208,02			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429045	history	pl. 51, W 21208,2;
P000519	CDLI Lexical 000026, ex. 010	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134788		W 21208,03 + W 21208,14 + W 21208,43			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429046	history	pl. 69, W 21208,3+;
P000520	CDLI Lexical 000022, ex. 009	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074305,1		W 21208,04			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429047	history	pl. 39, W 21208,4;
P000521	CDLI Lexical 000026, ex. 011	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074305,2		W 21208,05			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429048	history	pl. 69, W 21208,5;
P000522	CDLI Lexical 000002, ex. 044	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134789		W 21208,06 + W 21208,19			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429049	history	pl. 8, W 21208,6+;
P000523	CDLI Lexical 000026, ex. 033	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134790		W 21208,07			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429050	history	pl. 72, W 21208,7;
P000524	CDLI Lexical 000028, ex. 08	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134791		W 21208,08 + W 21208,16			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429051	history	pl. 75, W 21208,8+;
P000525	CDLI Lexical Archaic Unidentified, ex. 094	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134792		W 21208,09			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429052	history	pl. 95, W 21208,9;
P000526	CDLI Lexical 000017, ex. 004	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134793		W 21208,10			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429053	history	pl. 35, W 21208,10;
P000527	CDLI Lexical 000002, ex. 062	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134794		W 21208,11			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429054	history	pl. 11, W 21208,11;
P000528	CDLI Lexical 000023, ex. 031	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134795		W 21208,12 + W 21208,15 + W 21208,25			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429055	history	pl. 57, W 21208,12+;
P000529	CDLI Lexical 000026, ex. 009	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134796		W 21208,13			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429056	history	pl. 69, W 21208,13;
P000533	CDLI Lexical 000034, ex. 013	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134797		W 21208,17 + W 21208,20 + W 21208,21			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1429057	history	pl. 77, W 21208,17+;
P000534	CDLI Lexical 000034, ex. 006	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134798		W 21208,18			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375989	history	pl. 76, W 21208,18
P000538	CDLI Lexical 000026, ex. 031	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134799		W 21208,22			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375990	history	pl. 72, W 21208,22
P000539	CDLI Lexical 000002, ex. 140	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134800		W 21208,23			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375991	history	pl. 19, W 21208,23
P000540	CDLI Lexical 000034, ex. 014	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134801		W 21208,24			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375992;1444301	history;history	pl. 77, W 21208,24
P000542	CDLI Lexical 000002, ex. 015	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134802		W 21208,26			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375993	history	pl. 3, W 21208,26
P000543	CDLI Lexical 000011, ex. 006	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134803		W 21208,27			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375994	history	pl. 28, W 21208,27
P000544	CDLI Lexical 000026, ex. 016	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134804		W 21208,28			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375995	history	pl. 70, W 21208,28
P000545	CDLI Lexical 000023, ex. 009	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134805		W 21208,29			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375996	history	pl. 54, W 21208,29
P000546	CDLI Lexical 000026, ex. 049	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134806		W 21208,30			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375997	history	pl. 74, W 21208,30
P000547	CDLI Lexical Archaic Unidentified, ex. 091	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134807		W 21208,31			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375998;1444302	history;history	pl. 95, W 21208,31
P000548	CDLI Lexical Archaic Unidentified, ex. 092	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134808		W 21208,32			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375999;1444302	history;history	pl. 95, W 21208,32
P000549	CDLI Lexical Archaic Unidentified, ex. 095	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134809		W 21208,33			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376000;1444302	history;history	pl. 96, W 21208,33
P000550	CDLI Lexical 000030, ex. 048	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134810		W 21208,34			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376001;1444302	history;history	pl. 51, W 21208,34
P000551	CDLI Lexical 000030, ex. 039	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134811		W 21208,35			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376002;1444303	history;history	pl. 50, W 21208,35
P000552	CDLI Lexical Archaic Unidentified, ex. 093	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134812		W 21208,36			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376003	history	pl. 95, W 21208,36
P000553	CDLI Lexical Archaic Unidentified, ex. 096	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134813		W 21208,37			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376004	history	pl. 96, W 21208,37
P000554	CDLI Lexical 000002, ex. 148	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134814		W 21208,38			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1376005	history	pl. 20, W 21208,38
P000555	CDLI Lexical 000002, ex. 056	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134815		W 21208,39			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1376006	history	pl. 10, W 21208,39
P000556	CDLI Lexical Archaic Unidentified, ex. 097	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134816		W 21208,40			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376007	history	pl. 96, W 21208,40
P000557	CDLI Lexical 000002, ex. 149	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134817		W 21208,41			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1376008;1444304	history;history	pl. 20, W 21208,41
P000558	CDLI Lexical 000026, ex. 032	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134818		W 21208,42			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1376009	history	pl. 72, W 21208,42
P000560	CDLI Lexical 000002, ex. 114	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134819		W 21208,44			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1376010;1444305	history;history	pl. 16, W 21208,44
P000561	CDLI Lexical 000030, ex. 018	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134820		W 21208,45			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376011;1444305	history;history	pl. 47, W 21208,45
P000562	CDLI Lexical 000030, ex. 024	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134821		W 21208,46			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376012;1444305	history;history	pl. 48, W 21208,46
P000563	CDLI Lexical 000002, ex. 150	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134822		W 21208,47			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1376013;1444305	history;history	pl. 20, W 21208,47
P000564	CDLI Lexical Archaic Unidentified, ex. 098	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134823		W 21208,48			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1376014	history	pl. 96, W 21208,48
