id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P006076	MS 2508	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2508					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006077	MS 2509	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2509					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006078	MS 2510	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2510					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006079	MS 2511/1	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2511/1					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006080	MS 2512	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2512					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006081	MS 2513	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2513					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006082	MS 2514	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2514					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006083	MS 2515	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2515					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006084	MS 2516	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2516					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006085	MS 2517	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2517					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006086	MS 2518 + MS 2674	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2518 + MS 2674					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006087	MS 2519	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2519					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006088	MS 2520	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2520					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006089	MS 2521	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2521					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006090	CUSAS 35, 471	tablet	ED I-II (ca. 2900-2700 BC)	Umma (mod. Tell Jokha)	MS 2522					Schøyen Collection, Oslo, Norway			Administrative	Sumerian	clay	Bartash2017	primary	471
P006092	MS 2671	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2671					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006093	MS 2672	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2672					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006094	MS 2673	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2673					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006096	MS 2675	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2675					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006097	MS 2676	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2676					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006098	MS 2677	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2677					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006099	MS 2678	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2678					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006100	MS 2679	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2679					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006101	MS 2680	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2680					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006102	MS 2681	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2681					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006103	MS 2682	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2682					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006104	MS 2683	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2683					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006105	MS 2684	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2684					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006106	MS 2685	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2685					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006107	MS 2686	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2686					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006108	MS 2687	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2687					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006109	MS 2688	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2688					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006110	MS 2689	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2689					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006111	MS 2690	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2690					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006112	MS 2691	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2691					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006113	MS 2692	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2692					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006114	MS 2693	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2693					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006115	MS 2694	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2694					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006116	MS 2695	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2695					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006117	MS 2696	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2696					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006118	MS 2697	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2697					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006119	MS 2726	tablet		Umma (mod. Tell Jokha)	MS 2726					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006120	MS 2727	tablet		Umma (mod. Tell Jokha)	MS 2727					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006121	MS 2782/01	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/01					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006122	MS 2782/02	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/02					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006123	MS 2782/03	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/03					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006124	MS 2782/04	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/04					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006125	MS 2782/05	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/05					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006126	MS 2782/06	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/06					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006127	MS 2782/07	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/07					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006128	MS 2782/08	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/08					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006129	MS 2782/09	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/09					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006130	MS 2782/10	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/10					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006131	MS 2782/11	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/11					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006132	MS 2782/12	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/12					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006133	MS 2782/13	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/13					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006134	MS 2782/14	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/14					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006135	MS 2782/15	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/15					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006136	MS 2782/16	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/16					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006137	MS 2782/17	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2782/17					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006138	MS 2783	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2783					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006139	MS 2839	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2839					Schøyen Collection, Oslo, Norway			Administrative	Sumerian	clay			
P006140	MS 2840	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2840					Schøyen Collection, Oslo, Norway			Administrative	Sumerian	clay			
P006142	MS 2841	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2841					Schøyen Collection, Oslo, Norway			Administrative	Sumerian	clay			
P006144	MS 2842	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2842					Schøyen Collection, Oslo, Norway			Administrative	Sumerian	clay			
P006146	MS 2843	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2843					Schøyen Collection, Oslo, Norway			Administrative	Sumerian	clay			
P006148	MS 2862/01	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/01					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006149	MS 2862/02	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/02					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006150	MS 2862/03	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/03					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006151	CDLI Lexical 000002, ex. 182	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/04					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006152	MS 2862/05	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/05					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006153	MS 2862/06	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/06					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006154	MS 2862/07	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/07					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006155	MS 2862/08	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/08					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006156	MS 2862/09	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/09					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006157	MS 2862/10	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/10					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006158	MS 2862/11	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/11					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006159	MS 2862/12	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/12					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006160	MS 2862/13	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/13					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006161	MS 2862/14	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/14					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006162	CDLI Lexical 000023, ex. 097	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/15					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006163	MS 2862/16	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/16					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006164	MS 2862/17	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/17					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006165	MS 2862/18	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/18					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006166	MS 2862/19	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2862/19					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006167	MS 2863/01	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/01					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006168	MS 2863/02	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/02					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006169	MS 2863/03	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/03					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006170	MS 2863/04	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/04					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006171	MS 2863/05	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/05					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006172	CDLI Lexical 000026, ex. 056	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/06					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006173	MS 2863/07	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/07					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006174	MS 2863/08	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/08					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006175	MS 2863/09	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/09					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006176	MS 2863/10	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/10					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006177	MS 2863/11	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/11					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006178	MS 2863/12	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/12					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006179	MS 2863/13	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/13					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006180	MS 2863/14	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/14					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006181	CDLI Lexical 000002, ex. 183	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/15					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006182	MS 2863/16	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/16					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006183	MS 2863/17	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/17					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006184	MS 2863/18	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/18					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006185	MS 2863/19	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/19					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006186	MS 2863/20	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/20					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006187	MS 2863/21	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/21					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006188	CDLI Lexical 000023, ex. 098	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/22					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006189	MS 2863/23	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/23					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006190	MS 2863/24	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/24					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006191	MS 2863/25	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/25					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006192	MS 2863/26	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/26					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006193	MS 2863/27	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/27					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006194	MS 2863/28	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/28					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006195	MS 2863/29	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/29					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006196	MS 2863/30	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/30					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006197	MS 2863/31	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2863/31					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006198	MS 2868	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2868					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006199	MS 2869/01	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/01					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006200	CDLI Lexical 000002, ex. 192	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/02					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006201	MS 2869/03	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/03					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006202	MS 2869/04	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/04					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006203	MS 2869/05	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/05					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006204	MS 2869/06	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/06					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006205	MS 2869/07	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/07					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006206	MS 2869/08	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2869/08					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
